hg38_chrom	hg38_pos	hg19_chrom	hg19_pos
chr22	45343777	chr22	45739658
chr22	45343851	chr22	45739732
chr22	45343851	chr22	45739732
chr22	45344215	chr22	45740096
chr22	45345156	chr22	45741037
chr1	170078784	chr1	170047925
chr1	28381167	chr1	28707678
chr1	28381167	chr1	28707678
chr1	2186900	chr1	2118339
chr22	45345662	chr22	45741543
chr22	45347333	chr22	45743214
chr22	45349235	chr22	45745116
chr22	45352459	chr22	45748339
chr22	45354103	chr22	45749983
chr22	45354361	chr22	45750241
chr1	170079367	chr1	170048508
chr22	45355996	chr22	45751876
chr22	45355996	chr22	45751876
chr22	45356048	chr22	45751928
chr22	45356048	chr22	45751928
chr22	45357253	chr22	45753133
chr22	45357629	chr22	45753509
chr22	45358469	chr22	45754349
chr22	45358637	chr22	45754517
chr22	45358637	chr22	45754517
chr22	45358678	chr22	45754558
chr22	45359786	chr22	45755666
chr1	170079465	chr1	170048606
chr22	45360140	chr22	45756020
chr22	45361459	chr22	45757339
chr22	45362119	chr22	45757999
chr22	45362878	chr22	45758758
chr22	45363333	chr22	45759213
chr22	45364999	chr22	45760879
chr22	45364999	chr22	45760879
chr22	45365011	chr22	45760891
chr22	45365011	chr22	45760891
chr22	45365891	chr22	45761771
chr22	45369197	chr22	45765077
chr1	170079589	chr1	170048730
chr22	45371575	chr22	45767455
chr22	45371719	chr22	45767599
chr22	45371816	chr22	45767696
chr22	45372066	chr22	45767946
chr22	45372615	chr22	45768495
chr22	45373365	chr22	45769245
chr22	45374042	chr22	45769922
chr22	45374480	chr22	45770360
chr22	45374739	chr22	45770619
chr22	45378081	chr22	45773961
chr1	170080218	chr1	170049359
chr22	45383455	chr22	45779335
chr22	45384900	chr22	45780780
chr22	45386766	chr22	45782646
chr22	45388748	chr22	45784628
chr22	45388918	chr22	45784798
chr22	45388918	chr22	45784798
chr22	45388943	chr22	45784823
chr22	45389055	chr22	45784935
chr1	170080403	chr1	170049544
chr22	45394145	chr22	45790025
chr22	45395263	chr22	45791143
chr22	45398486	chr22	45794366
chr22	45399045	chr22	45794925
chr22	45401347	chr22	45797227
chr22	45401547	chr22	45797427
chr22	45401854	chr22	45797734
chr22	45401854	chr22	45797734
chr22	45401906	chr22	45797786
chr22	45401906	chr22	45797786
chr22	45403396	chr22	45799276
chr1	170080412	chr1	170049553
chr22	45407455	chr22	45803336
chr22	45407650	chr22	45803531
chr22	45407650	chr22	45803531
chr22	45407654	chr22	45803535
chr22	45407654	chr22	45803535
chr22	45411205	chr22	45807086
chr22	45411653	chr22	45807534
chr22	45412571	chr22	45808452
chr22	45413743	chr22	45809624
chr22	45418656	chr22	45814536
chr22	45418766	chr22	45814646
chr1	170080565	chr1	170049706
chr22	45419279	chr22	45815159
chr22	45419279	chr22	45815159
chr22	45419346	chr22	45815226
chr22	45419346	chr22	45815226
chr22	45419452	chr22	45815332
chr22	45419883	chr22	45815763
chr22	45420004	chr22	45815884
chr1	170081268	chr1	170050409
chr1	170081268	chr1	170050409
chr22	45421920	chr22	45817800
chr22	45421920	chr22	45817800
chr22	45421921	chr22	45817801
chr22	45421921	chr22	45817801
chr22	45422878	chr22	45818758
chr22	45424388	chr22	45820268
chr22	45424881	chr22	45820761
chr22	45425115	chr22	45820995
chr22	45426007	chr22	45821887
chr22	45426281	chr22	45822161
chr22	45426675	chr22	45822555
chr1	170081321	chr1	170050462
chr22	45426806	chr22	45822686
chr22	45427447	chr22	45823327
chr22	45429741	chr22	45825621
chr22	45429741	chr22	45825621
chr22	45429781	chr22	45825661
chr22	45429781	chr22	45825661
chr22	45431000	chr22	45826880
chr22	45431140	chr22	45827020
chr22	45431431	chr22	45827311
chr22	45431626	chr22	45827506
chr22	45432011	chr22	45827891
chr22	45432153	chr22	45828033
chr1	170082695	chr1	170051836
chr1	170082695	chr1	170051836
chr22	45432714	chr22	45828594
chr22	45432980	chr22	45828860
chr22	45433113	chr22	45828993
chr22	45433207	chr22	45829087
chr22	45433207	chr22	45829087
chr22	45433245	chr22	45829125
chr22	45433245	chr22	45829125
chr22	45434003	chr22	45829883
chr22	45434217	chr22	45830097
chr22	45434479	chr22	45830359
chr22	45434859	chr22	45830739
chr22	45434859	chr22	45830739
chr22	45434867	chr22	45830747
chr22	45434867	chr22	45830747
chr1	170082700	chr1	170051841
chr1	170082700	chr1	170051841
chr22	45437773	chr22	45833653
chr22	45438398	chr22	45834279
chr22	45439349	chr22	45835230
chr22	45440996	chr22	45836877
chr22	50260902	chr22	50699331
chr22	50260902	chr22	50699331
chr22	50260975	chr22	50699404
chr22	50260975	chr22	50699404
chr22	50521672	chr22	50960101
chr22	50523425	chr22	50961854
chr22	50523779	chr22	50962208
chr22	50524353	chr22	50962782
chr1	170083396	chr1	170052537
chr22	50524928	chr22	50963357
chr22	50525111	chr22	50963540
chr22	50525536	chr22	50963965
chr22	50528205	chr22	50966634
chr22	50528485	chr22	50966914
chr22	50621621	chr22	51060049
chr22	50624404	chr22	51062832
chr22	50625049	chr22	51063477
chr1	170083574	chr1	170052715
chr1	170083574	chr1	170052715
chr1	170083602	chr1	170052743
chr1	170083602	chr1	170052743
chr1	170083950	chr1	170053091
chr1	170084746	chr1	170053887
chr1	170084946	chr1	170054087
chr1	179016523	chr1	178985658
chr1	179018282	chr1	178987417
chr1	28381338	chr1	28707849
chr1	179019714	chr1	178988849
chr1	179019929	chr1	178989064
chr1	179033834	chr1	179002969
chr1	179037327	chr1	179006462
chr1	179038142	chr1	179007277
chr1	179040964	chr1	179010099
chr1	179040964	chr1	179010099
chr1	179040964	chr1	179010099
chr1	179040964	chr1	179010099
chr1	179040984	chr1	179010119
chr1	179040984	chr1	179010119
chr1	179040984	chr1	179010119
chr1	179040984	chr1	179010119
chr1	179041020	chr1	179010155
chr1	179041020	chr1	179010155
chr1	179041020	chr1	179010155
chr1	179041020	chr1	179010155
chr1	28381671	chr1	28708182
chr1	179041409	chr1	179010544
chr1	179046860	chr1	179015995
chr1	179047263	chr1	179016398
chr1	179049648	chr1	179018783
chr1	179049790	chr1	179018925
chr1	179049884	chr1	179019019
chr1	179051053	chr1	179020188
chr1	179051053	chr1	179020188
chr1	179051053	chr1	179020188
chr1	179051053	chr1	179020188
chr1	179051055	chr1	179020190
chr1	179051055	chr1	179020190
chr1	179051055	chr1	179020190
chr1	179051055	chr1	179020190
chr1	179051058	chr1	179020193
chr1	179051058	chr1	179020193
chr1	179051058	chr1	179020193
chr1	179051058	chr1	179020193
chr1	179052601	chr1	179021736
chr1	28382335	chr1	28708846
chr1	179053495	chr1	179022630
chr1	179053495	chr1	179022630
chr1	179053515	chr1	179022650
chr1	179053515	chr1	179022650
chr1	179055750	chr1	179024885
chr1	179057354	chr1	179026489
chr1	179057354	chr1	179026489
chr1	179057535	chr1	179026670
chr1	179057825	chr1	179026960
chr1	28382604	chr1	28709115
chr1	179059801	chr1	179028936
chr1	179061807	chr1	179030942
chr1	179062948	chr1	179032083
chr1	179064852	chr1	179033987
chr1	179066327	chr1	179035462
chr1	179068456	chr1	179037591
chr1	179070558	chr1	179039693
chr1	179070942	chr1	179040077
chr1	179071118	chr1	179040253
chr1	28383144	chr1	28709655
chr1	179071876	chr1	179041011
chr1	179072263	chr1	179041398
chr1	179072557	chr1	179041692
chr1	179073092	chr1	179042227
chr1	179073092	chr1	179042227
chr1	179073165	chr1	179042300
chr1	179073165	chr1	179042300
chr1	179073315	chr1	179042450
chr1	179074404	chr1	179043539
chr1	179076365	chr1	179045500
chr1	179077045	chr1	179046180
chr1	28383459	chr1	28709970
chr1	28383459	chr1	28709970
chr1	179077443	chr1	179046578
chr1	179079288	chr1	179048423
chr1	179083345	chr1	179052480
chr1	179084484	chr1	179053619
chr1	179085557	chr1	179054692
chr1	181422759	chr1	181391895
chr1	181423481	chr1	181392617
chr1	181423875	chr1	181393011
chr1	181424807	chr1	181393943
chr1	28383532	chr1	28710043
chr1	28383532	chr1	28710043
chr1	181425151	chr1	181394287
chr1	181425755	chr1	181394891
chr1	181425755	chr1	181394891
chr1	181425755	chr1	181394891
chr1	181425755	chr1	181394891
chr1	181425792	chr1	181394928
chr1	181425792	chr1	181394928
chr1	181425792	chr1	181394928
chr1	181425792	chr1	181394928
chr1	181425793	chr1	181394929
chr1	181425793	chr1	181394929
chr1	181425793	chr1	181394929
chr1	181425793	chr1	181394929
chr1	28383666	chr1	28710177
chr1	181427879	chr1	181397015
chr1	181427974	chr1	181397110
chr1	181427974	chr1	181397110
chr1	181428007	chr1	181397143
chr1	181428007	chr1	181397143
chr1	181428765	chr1	181397901
chr1	181428765	chr1	181397901
chr1	181428770	chr1	181397906
chr1	181428770	chr1	181397906
chr1	181428902	chr1	181398038
chr1	181429249	chr1	181398385
chr1	181429249	chr1	181398385
chr1	181429269	chr1	181398405
chr1	181429269	chr1	181398405
chr1	28384325	chr1	28710836
chr1	2186920	chr1	2118359
chr1	2186920	chr1	2118359
chr1	181429384	chr1	181398520
chr1	181430143	chr1	181399279
chr1	181430482	chr1	181399618
chr1	181430482	chr1	181399618
chr1	181430482	chr1	181399618
chr1	181430482	chr1	181399618
chr1	181430507	chr1	181399643
chr1	181430507	chr1	181399643
chr1	181430507	chr1	181399643
chr1	181430507	chr1	181399643
chr1	181430547	chr1	181399683
chr1	181430547	chr1	181399683
chr1	181430547	chr1	181399683
chr1	181430547	chr1	181399683
chr1	181430639	chr1	181399775
chr1	181430744	chr1	181399880
chr1	181440427	chr1	181409563
chr1	181441573	chr1	181410709
chr1	28384716	chr1	28711227
chr1	183553617	chr1	183522752
chr1	183554368	chr1	183523503
chr1	205750404	chr1	205719532
chr1	205751355	chr1	205720483
chr1	205754444	chr1	205723572
chr1	205770138	chr1	205739266
chr1	212694443	chr1	212867785
chr1	212694678	chr1	212868020
chr1	212696800	chr1	212870142
chr1	212699232	chr1	212872574
chr1	212702181	chr1	212875523
chr1	212702548	chr1	212875890
chr1	212703860	chr1	212877202
chr1	212703860	chr1	212877202
chr1	212703868	chr1	212877210
chr1	212703868	chr1	212877210
chr1	212704086	chr1	212877428
chr1	212705467	chr1	212878809
chr1	212705467	chr1	212878809
chr1	212705486	chr1	212878828
chr1	212705486	chr1	212878828
chr1	212711108	chr1	212884450
chr1	212712045	chr1	212885387
chr1	28385444	chr1	28711955
chr1	212712745	chr1	212886087
chr1	212712945	chr1	212886287
chr1	212713719	chr1	212887061
chr1	212715267	chr1	212888609
chr1	212718048	chr1	212891390
chr1	212719066	chr1	212892408
chr1	212719494	chr1	212892836
chr1	212720002	chr1	212893344
chr1	212721174	chr1	212894516
chr1	212721174	chr1	212894516
chr1	212721843	chr1	212895185
chr1	212724958	chr1	212898300
chr1	212771766	chr1	212945108
chr1	212771766	chr1	212945108
chr1	212838470	chr1	213011812
chr1	212841880	chr1	213015222
chr1	212841981	chr1	213015323
chr1	212842665	chr1	213016007
chr1	212843223	chr1	213016565
chr1	212844901	chr1	213018243
chr1	212844901	chr1	213018243
chr1	212844921	chr1	213018263
chr1	212844921	chr1	213018263
chr1	212846822	chr1	213020164
chr1	212849668	chr1	213023010
chr1	212855495	chr1	213028837
chr1	212855495	chr1	213028837
chr1	212855557	chr1	213028899
chr1	212855557	chr1	213028899
chr1	212857192	chr1	213030534
chr1	212857816	chr1	213031158
chr1	28385910	chr1	28712421
chr1	212858008	chr1	213031350
chr1	212858131	chr1	213031473
chr1	212858367	chr1	213031709
chr1	212858606	chr1	213031948
chr1	212859226	chr1	213032568
chr1	212859484	chr1	213032826
chr1	212859650	chr1	213032992
chr1	212860106	chr1	213033448
chr1	212860106	chr1	213033448
chr1	212860135	chr1	213033477
chr1	212860135	chr1	213033477
chr1	212860300	chr1	213033642
chr1	28386584	chr1	28713095
chr1	212861014	chr1	213034356
chr1	212861107	chr1	213034449
chr1	212861164	chr1	213034506
chr1	212861164	chr1	213034506
chr1	212861376	chr1	213034718
chr1	212862181	chr1	213035523
chr1	212862181	chr1	213035523
chr1	212862231	chr1	213035573
chr1	212862231	chr1	213035573
chr1	212862638	chr1	213035980
chr1	212863317	chr1	213036659
chr1	212863317	chr1	213036659
chr1	212863366	chr1	213036708
chr1	212863366	chr1	213036708
chr1	212863452	chr1	213036794
chr1	28387684	chr1	28714195
chr1	212864319	chr1	213037661
chr1	212864994	chr1	213038336
chr1	212865246	chr1	213038588
chr1	212865776	chr1	213039118
chr1	212866194	chr1	213039536
chr1	212866489	chr1	213039831
chr1	212867432	chr1	213040774
chr1	212867928	chr1	213041270
chr1	28387759	chr1	28714270
chr1	212870241	chr1	213043583
chr1	212870799	chr1	213044141
chr1	212871844	chr1	213045186
chr1	212871922	chr1	213045264
chr1	212872199	chr1	213045541
chr1	212873779	chr1	213047121
chr1	212873989	chr1	213047331
chr1	212874156	chr1	213047498
chr1	28388153	chr1	28714664
chr1	28388153	chr1	28714664
chr1	2189679	chr1	2121118
chr1	212874643	chr1	213047985
chr1	212875141	chr1	213048483
chr1	212875610	chr1	213048952
chr1	212875775	chr1	213049117
chr1	212876011	chr1	213049353
chr1	212876781	chr1	213050123
chr1	212876867	chr1	213050209
chr1	212877285	chr1	213050627
chr1	212877337	chr1	213050679
chr1	28388189	chr1	28714700
chr1	212877531	chr1	213050873
chr1	212877633	chr1	213050975
chr1	212878120	chr1	213051462
chr1	212878120	chr1	213051462
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878179	chr1	213051521
chr1	212878236	chr1	213051578
chr1	212878236	chr1	213051578
chr1	212878236	chr1	213051578
chr1	212878236	chr1	213051578
chr1	212878240	chr1	213051582
chr1	212878240	chr1	213051582
chr1	212878240	chr1	213051582
chr1	212878240	chr1	213051582
chr1	212878329	chr1	213051671
chr1	212878462	chr1	213051804
chr1	212878656	chr1	213051998
chr1	212878776	chr1	213052118
chr1	28388949	chr1	28715460
chr1	212879549	chr1	213052891
chr1	212879746	chr1	213053088
chr1	212879837	chr1	213053179
chr1	212880208	chr1	213053550
chr1	212880478	chr1	213053820
chr1	212881033	chr1	213054375
chr1	212881161	chr1	213054503
chr1	212881161	chr1	213054503
chr1	212881209	chr1	213054551
chr1	212881842	chr1	213055184
chr1	28389149	chr1	28715660
chr1	212882163	chr1	213055505
chr1	212882799	chr1	213056141
chr1	212883550	chr1	213056892
chr1	212883736	chr1	213057078
chr1	212884253	chr1	213057595
chr1	212884782	chr1	213058124
chr1	212885510	chr1	213058852
chr1	212885510	chr1	213058852
chr1	212885510	chr1	213058852
chr1	212885510	chr1	213058852
chr1	212885529	chr1	213058871
chr1	212885529	chr1	213058871
chr1	212885529	chr1	213058871
chr1	212885529	chr1	213058871
chr1	212885529	chr1	213058871
chr1	212885550	chr1	213058892
chr1	212885550	chr1	213058892
chr1	212885550	chr1	213058892
chr1	212885550	chr1	213058892
chr1	212885550	chr1	213058892
chr1	212885550	chr1	213058892
chr1	212885569	chr1	213058911
chr1	212885569	chr1	213058911
chr1	212885569	chr1	213058911
chr1	212885661	chr1	213059003
chr1	212886464	chr1	213059806
chr1	212886669	chr1	213060011
chr1	212887688	chr1	213061030
chr1	212888725	chr1	213062067
chr1	212888816	chr1	213062158
chr1	212888816	chr1	213062158
chr1	212888838	chr1	213062180
chr1	212888838	chr1	213062180
chr1	212889588	chr1	213062930
chr1	28389845	chr1	28716356
chr1	212890425	chr1	213063767
chr1	218284716	chr1	218458058
chr1	218285209	chr1	218458551
chr1	218285209	chr1	218458551
chr1	218285215	chr1	218458557
chr1	218285215	chr1	218458557
chr1	218290301	chr1	218463643
chr1	218292124	chr1	218465466
chr1	218298041	chr1	218471383
chr1	218310631	chr1	218483973
chr1	218313972	chr1	218487314
chr1	218315161	chr1	218488503
chr1	28390127	chr1	28716638
chr1	28390127	chr1	28716638
chr1	218317989	chr1	218491331
chr1	218322724	chr1	218496066
chr1	218337699	chr1	218511041
chr1	218342968	chr1	218516310
chr1	224103104	chr1	224290806
chr1	224103865	chr1	224291567
chr1	224105561	chr1	224293263
chr1	224107168	chr1	224294870
chr1	224109923	chr1	224297625
chr1	224110699	chr1	224298401
chr1	28390168	chr1	28716679
chr1	28390168	chr1	28716679
chr1	224111166	chr1	224298868
chr1	224111765	chr1	224299467
chr1	224112017	chr1	224299719
chr1	224112746	chr1	224300448
chr1	224114047	chr1	224301749
chr1	224114528	chr1	224302230
chr1	224115253	chr1	224302955
chr1	224116080	chr1	224303782
chr1	224117784	chr1	224305486
chr1	224118462	chr1	224306164
chr1	224118939	chr1	224306641
chr1	224119428	chr1	224307130
chr1	224120434	chr1	224308136
chr1	224122294	chr1	224309996
chr1	224122553	chr1	224310255
chr1	224122553	chr1	224310255
chr1	224122555	chr1	224310257
chr1	224123391	chr1	224311093
chr1	224123524	chr1	224311226
chr1	28390615	chr1	28717126
chr1	224124317	chr1	224312019
chr1	224127074	chr1	224314776
chr1	224127074	chr1	224314776
chr1	224127112	chr1	224314814
chr1	224127426	chr1	224315128
chr1	224129111	chr1	224316813
chr1	224129111	chr1	224316813
chr1	224129179	chr1	224316881
chr1	224129179	chr1	224316881
chr1	224129341	chr1	224317043
chr1	224129849	chr1	224317551
chr1	224131173	chr1	224318875
chr1	224131301	chr1	224319003
chr1	28390959	chr1	28717470
chr1	224132113	chr1	224319815
chr1	224132113	chr1	224319815
chr1	224132123	chr1	224319825
chr1	224132123	chr1	224319825
chr1	224133935	chr1	224321637
chr1	224135177	chr1	224322879
chr1	224135177	chr1	224322879
chr1	224135240	chr1	224322942
chr1	224135240	chr1	224322942
chr1	224135846	chr1	224323548
chr1	224137734	chr1	224325436
chr1	224137734	chr1	224325436
chr1	224137758	chr1	224325460
chr1	224137758	chr1	224325460
chr1	28391360	chr1	28717871
chr1	224142267	chr1	224329969
chr1	224143116	chr1	224330818
chr1	224144077	chr1	224331779
chr1	224144376	chr1	224332078
chr1	224146370	chr1	224334072
chr1	224147790	chr1	224335492
chr1	224147790	chr1	224335492
chr1	224147795	chr1	224335497
chr1	224148254	chr1	224335956
chr1	224149451	chr1	224337153
chr1	224149451	chr1	224337153
chr1	224150315	chr1	224338017
chr1	224150460	chr1	224338162
chr1	224151298	chr1	224339000
chr1	224151745	chr1	224339447
chr1	224151945	chr1	224339647
chr1	224156951	chr1	224344653
chr1	224156951	chr1	224344653
chr1	224156952	chr1	224344654
chr1	224156952	chr1	224344654
chr1	224159257	chr1	224346959
chr1	28391838	chr1	28718349
chr1	224161116	chr1	224348818
chr1	224163321	chr1	224351023
chr1	224164849	chr1	224352551
chr1	224167980	chr1	224355682
chr1	224167980	chr1	224355682
chr1	224167999	chr1	224355701
chr1	224167999	chr1	224355701
chr1	224171210	chr1	224358912
chr1	224172998	chr1	224360700
chr1	28393066	chr1	28719577
chr1	224173955	chr1	224361657
chr1	224174149	chr1	224361851
chr1	224175668	chr1	224363370
chr1	224176179	chr1	224363881
chr1	224176867	chr1	224364569
chr1	224177204	chr1	224364906
chr1	227724182	chr1	227911883
chr1	227724773	chr1	227912474
chr1	227730861	chr1	227918562
chr1	28393340	chr1	28719851
chr1	227731489	chr1	227919190
chr1	227753037	chr1	227940738
chr1	227765057	chr1	227952758
chr1	227765686	chr1	227953387
chr1	227767617	chr1	227955318
chr1	227773702	chr1	227961403
chr1	232935057	chr1	233070803
chr1	232953982	chr1	233089728
chr1	232955717	chr1	233091463
chr1	232969255	chr1	233105001
chr1	232978862	chr1	233114608
chr1	235465591	chr1	235628908
chr1	235466486	chr1	235629802
chr1	235467012	chr1	235630328
chr1	235469748	chr1	235633061
chr1	235472970	chr1	235636284
chr1	235474107	chr1	235637421
chr1	235475358	chr1	235638674
chr1	235476967	chr1	235640283
chr1	235478320	chr1	235641636
chr1	28395056	chr1	28721567
chr1	235478429	chr1	235641745
chr1	235479290	chr1	235642606
chr1	235484315	chr1	235647631
chr1	235484709	chr1	235648025
chr1	235485331	chr1	235648647
chr1	235487100	chr1	235650415
chr1	235488245	chr1	235651560
chr1	235488623	chr1	235651938
chr1	235489208	chr1	235652513
